"Id","Date","Price","Gender","Income"
"112567712",1999-12-02,6.99,"M",9
"112567712",2000-03-26,14.99,"M",9
"112567712",2000-03-27,875.97,"M",9
"112567712",2000-04-17,845.98,"M",9
"112567712",2003-01-18,179.95,"M",9
"112567712",2003-01-19,167.96,"M",9
"112567712",2003-01-22,179.99,"M",9
"112567712",2003-11-16,682.92,"M",9
"112568021",2000-02-12,799.97,"M",6
"112568021",2000-02-18,829.96,"M",6
"112568021",2000-11-14,659.99,"M",6
"112612292",2000-01-15,179.99,"M",5
"112612292",2000-01-16,2179.97,"M",5
"112639680",1999-11-28,59.98,"F",6
"112639680",2004-11-07,229.96,"F",6
"112676474",1999-04-25,157.95,"M",5
"112676474",1999-06-26,249.99,"M",5
"112676474",2000-04-27,134.96,"M",5
"112677474",1999-07-23,2519.94,"M",7
"112677474",2000-08-02,262.98,"M",7
"112677474",2002-02-08,27.72,"M",7
"112677474",2002-02-09,321.08,"M",7
"112677474",2002-02-10,819.96,"M",7
"112677474",2002-02-25,170.14,"M",7
"112677474",2002-03-10,454.97,"M",7
"112677474",2002-03-11,22.04,"M",7
"112677474",2002-03-29,113.18,"M",7
"112677474",2002-04-12,443.51,"M",7
"112677474",2002-04-27,169.46,"M",7
"112677474",2002-04-28,147.75,"M",7
"112677474",2002-04-29,20.82,"M",7
"112677474",2002-05-11,103.94,"M",7
"112707431",1999-04-29,629.97,"F",6
"112707431",1999-05-13,1937.9,"F",6
"112707431",1999-12-21,200,"F",6
"112729631",1999-04-30,69.99,"F",7
"112729631",2000-11-26,228.98,"F",7
"112747110",2000-03-01,59.98,"M",6
"112747110",2000-10-09,29.99,"M",6
"112747110",2000-10-10,24.99,"M",6
"112747110",2000-12-01,39.98,"M",6
"112747110",2000-12-15,34.97,"M",6
"112747110",2001-01-15,144.67,"M",6
"112747110",2001-02-15,111.77,"M",6
"112747110",2001-09-01,64.97,"M",6
"112747110",2001-09-07,39.98,"M",6
"112747110",2001-11-23,9.99,"M",6
"112747110",2001-11-26,9.99,"M",6
"112747110",2002-11-15,99.99,"M",6
"112747110",2002-12-08,115.97,"M",6
"112747110",2003-04-16,279.98,"M",6
"112747110",2003-07-08,39.99,"M",6
"112747110",2003-07-14,149.98,"M",6
"112747110",2003-07-26,79.99,"M",6
"112747110",2003-09-15,14.99,"M",6
"112747110",2003-10-06,9.99,"M",6
"112747110",2003-11-13,19.99,"M",6
"112747110",2003-11-18,209.98,"M",6
"112747110",2003-12-27,19.99,"M",6
"112747110",2004-01-12,19.99,"M",6
"112747110",2004-06-14,119.98,"M",6
"112747110",2004-06-22,166.97,"M",6
"112747110",2004-06-28,19.99,"M",6
"112747110",2004-08-02,79.99,"M",6
"112747110",2004-11-22,189.98,"M",6
"112793053",1999-10-11,179.98,"F",2
"112793053",2001-04-09,334.98,"F",2
"112793053",2001-10-03,149.99,"F",2
"112793053",2002-06-19,199.99,"F",2
"112793053",2003-07-08,151.96,"F",2
"112793053",2003-08-14,199.99,"F",2
"112829792",1999-10-25,299.99,"M",9
"112829792",2003-12-17,234.97,"M",9
"112838463",1999-03-13,499.98,"M",4
"112838463",2000-10-10,569.98,"M",4
"112838463",2002-03-15,309.98,"M",4
"112838463",2002-07-12,2059.98,"M",4
"112838463",2002-09-09,49.99,"M",4
"112838463",2002-09-14,469.96,"M",4
"112838463",2004-04-14,2589.89,"M",4
"112849320",1999-12-31,399.98,"M",4
"112849320",2001-06-16,1609.82,"M",4
"112849320",2002-06-26,484.88,"M",4
"112849320",2002-08-17,259.98,"M",4
"112849320",2002-08-24,259.98,"M",4
"112849320",2003-02-14,104.97,"M",4
"112849320",2003-03-25,259.93,"M",4
"112849320",2003-03-26,114.98,"M",4
"112849320",2003-04-08,29.99,"M",4
"112849320",2004-03-12,154.96,"M",4
"112849320",2004-04-12,864.92,"M",4
"112849320",2004-04-14,1019.98,"M",4
"112849320",2004-04-17,69.97,"M",4
"112849320",2004-05-17,8.99,"M",4
"112849320",2004-05-28,254.99,"M",4
"112849320",2004-10-11,3.96,"M",4
"112868199",2000-01-21,614.4,"F",6
"112868199",2000-01-24,675.98,"F",6
"112868199",2001-11-13,400.19,"F",6
"112868199",2002-12-09,249.97,"F",6
"112890963",2000-03-23,89.99,"M",4
"112904280",2000-10-22,229.96,"M",6
"112904280",2001-01-14,34.98,"M",6
"112910684",2000-07-29,199.99,"F",7
"112910684",2001-05-23,82.98,"F",7
"112910684",2002-08-18,289.95,"F",7
"112910684",2002-08-19,479.98,"F",7
"112910684",2003-07-05,144.36,"F",7
"112910684",2003-07-06,3.99,"F",7
"112931088",2000-04-25,964.44,"M",5
"112931088",2002-01-16,159.99,"M",5
"112931088",2002-03-01,1602.94,"M",5
"112931088",2002-05-20,239.96,"M",5
"112954819",1999-05-09,119.98,"F",8
"113058239",1999-08-08,1769.97,"M",7
"113058239",2000-05-21,189.99,"M",7
"113060785",2000-09-08,44.99,"M",6
"113079811",1999-03-15,289.99,"F",6
"113084590",1999-02-02,219.99,"M",5
"113116239",2000-04-21,23.96,"M",2
"113116239",2001-07-13,149.98,"M",2
"113118469",1999-07-25,568.94,"F",6
"113118469",2000-08-26,294.98,"F",6
"113118469",2003-11-29,29.99,"F",6
"113122701",1999-05-08,643.91,"M",8
"113122701",2001-02-24,57.59,"M",8
"113122701",2003-12-20,129.99,"M",8
"113130913",1999-05-27,19.99,"M",4
"113130913",2003-09-07,79.99,"M",4
"113130913",2004-08-06,64.98,"M",4
"113174992",1999-03-19,1622.92,"F",9
"113174992",1999-03-23,299.99,"F",9
"113174992",1999-06-26,89.98,"F",9
"113174992",1999-07-02,587.94,"F",9
"113174992",1999-07-07,39.99,"F",9
"113174992",1999-08-08,159.99,"F",9
"113174992",2000-01-23,260.86,"F",9
"113174992",2000-01-25,589.96,"F",9
"113174992",2000-03-06,119.98,"F",9
"113174992",2000-03-09,429.97,"F",9
"113174992",2000-03-16,429.96,"F",9
"113174992",2000-04-07,1339.95,"F",9
"113174992",2000-04-11,561.5,"F",9
"113174992",2000-04-12,329.97,"F",9
"113174992",2000-05-13,139.96,"F",9
"113174992",2000-07-01,249.95,"F",9
"113174992",2000-07-04,69.97,"F",9
"113174992",2000-09-10,534.97,"F",9
"113174992",2000-09-11,899.99,"F",9
"113174992",2001-01-18,299.94,"F",9
"113174992",2001-01-22,129.99,"F",9
"113174992",2001-04-18,292.97,"F",9
"113174992",2001-04-21,39.99,"F",9
"113174992",2001-07-09,699.98,"F",9
"113174992",2002-04-13,294.95,"F",9
"113174992",2002-05-25,1053.94,"F",9
"113174992",2002-05-28,179.99,"F",9
"113174992",2002-06-08,499.98,"F",9
"113174992",2002-06-20,33.23,"F",9
"113174992",2002-07-09,249.97,"F",9
"113174992",2002-10-05,57.98,"F",9
"113197072",1999-04-15,259.98,"M",6
"113197072",1999-12-26,449.94,"M",6
"113197072",1999-12-27,1980,"M",6
"113197072",2000-03-04,119.99,"M",6
"113197072",2002-11-20,109.98,"M",6
"113197072",2002-11-22,1731.98,"M",6
"113197072",2002-12-02,2159.97,"M",6
"113253599",2000-05-26,124.93,"F",9
"113253599",2000-12-16,1799.97,"F",9
"113253599",2002-05-17,99.97,"F",9
"113298124",1999-04-22,139.98,"M",7
"113298124",2000-05-07,399.98,"M",7
"113298124",2001-08-02,279.99,"M",7
"113298124",2001-10-08,504.96,"M",7
"113298124",2001-12-08,79.99,"M",7
"113298124",2002-11-30,234.96,"M",7
"113326414",2000-01-28,748.91,"M",8
"113326414",2003-12-22,26.61,"M",8
"113326863",2000-08-17,472.95,"M",8
"113362360",1999-07-10,524.95,"M",6
"113362360",2003-12-20,28,"M",6
"113379347",1999-08-21,1628.78,"F",7
"113379347",2000-03-14,2742.91,"F",7
"113379347",2001-06-05,14.99,"F",7
"113379347",2001-10-24,89.99,"F",7
"113379347",2001-10-31,397.98,"F",7
"113379347",2001-12-18,703.96,"F",7
"113379347",2003-03-03,329.99,"F",7
"113379347",2004-06-13,359.99,"F",7
"113379347",2004-10-04,17.99,"F",7
"113388468",2000-09-18,379.98,"M",1
"113388468",2000-11-28,240,"M",1
"113388468",2000-12-22,103.97,"M",1
"113388468",2001-01-05,212.99,"M",1
"113400490",2000-05-31,692.97,"M",7
"113440512",2000-05-11,159.99,"F",7
"113546329",1999-11-12,319.97,"M",3
"113565069",2000-01-12,299.96,"M",6
"113565069",2000-12-29,129.97,"M",6
"113565069",2000-12-30,184.97,"M",6
"113565069",2001-12-03,59.99,"M",6
"113565069",2003-01-15,99.99,"M",6
"113565069",2003-11-05,99.99,"M",6
"113565069",2004-11-18,314.99,"M",6
"113570671",1999-05-16,179.99,"F",6
"113570671",1999-06-25,129.99,"F",6
"113570671",1999-08-30,325.01,"F",6
"113570671",1999-10-18,169.99,"F",6
"113570671",1999-10-26,300,"F",6
"113570671",2000-04-14,139.99,"F",6
"113570671",2000-09-04,290.01,"F",6
"113570671",2000-11-15,32.98,"F",6
"113570671",2000-11-19,199.99,"F",6
"113570671",2000-11-26,250,"F",6
"113570671",2001-11-23,69.99,"F",6
"113570671",2003-03-03,300,"F",6
"113570671",2003-05-23,50,"F",6
"113570671",2003-07-07,219.98,"F",6
"113570671",2003-12-14,9.99,"F",6
"113570671",2003-12-15,99.98,"F",6
"113570671",2004-11-26,104.98,"F",6
"113575519",2000-11-30,191.96,"F",3
"113575519",2002-05-31,14.97,"F",3
"113583665",1999-11-26,99.99,"M",5
"113583665",2000-01-21,38.99,"M",5
"113583665",2001-12-26,64.99,"M",5
"113583665",2004-01-15,139.98,"M",5
"113620731",1999-02-05,167.97,"F",7
"113627262",1999-12-12,712.98,"M",8
"113707059",1999-12-15,929.97,"M",1
"113707059",2000-05-15,49.95,"M",1
"113707059",2002-07-20,548.93,"M",1
"113707059",2004-03-03,339.94,"M",1
"113727429",1999-07-20,99.99,"F",9
"113727429",2001-01-17,219.98,"F",9
"113727429",2001-02-14,9.99,"F",9
"113727429",2003-05-24,15.99,"F",9
"113727429",2003-05-26,49.95,"F",9
"113727429",2003-06-04,29.98,"F",9
"113727429",2003-06-11,10.99,"F",9
"113727429",2003-06-17,15.99,"F",9
"113727429",2004-02-13,57.95,"F",9
"113729025",1999-04-23,58.97,"F",6
"113729025",2004-02-21,129.98,"F",6
"113729025",2004-02-23,484.98,"F",6
"113729025",2004-02-25,34.99,"F",6
"113749458",2000-01-11,219.99,"M",6
"113749458",2001-07-04,387.98,"M",6
"113766076",2000-09-26,702.93,"F",6
"113766076",2000-09-27,814.97,"F",6
"113766076",2000-10-09,69.99,"F",6
"113766076",2000-12-05,69.99,"F",6
"113766076",2000-12-12,189.01,"F",6
"113766076",2001-09-26,99.99,"F",6
"113766076",2001-09-28,88.69,"F",6
"113766076",2002-02-24,31.99,"F",6
"113766187",1999-08-24,739.96,"M",8
"113766187",2001-01-15,69.98,"M",8
"113854462",1999-04-24,74.99,"M",7
"113854462",1999-12-08,149.99,"M",7
"113854462",2001-04-21,229.99,"M",7
"113854462",2001-08-07,536.38,"M",7
"113854462",2001-12-10,35,"M",7
"113854462",2001-12-17,394.95,"M",7
"113854462",2001-12-31,3,"M",7
"113854462",2003-12-01,314.99,"M",7
"113854462",2004-02-21,1049.99,"M",7
"113854462",2004-10-26,263.99,"M",7
"113892890",2000-08-16,99.99,"F",4
"113892890",2000-08-17,99.99,"F",4
"113911083",2000-10-01,29.99,"M",6
"113911083",2001-08-24,449.99,"M",6
"113911083",2002-09-01,149.99,"M",6
"113911083",2002-09-02,19.99,"M",6
"113911083",2002-09-11,3854.98,"M",6
"113911083",2002-09-14,854.91,"M",6
"113911839",2000-01-18,349.98,"M",7
"113911839",2001-11-30,169.99,"M",7
"113911839",2004-08-13,154.98,"M",7
"113935958",1999-02-03,1404.95,"M",3
"113951687",2000-06-25,179.99,"F",7
"113980510",2000-01-03,26.58,"M",9
"113980510",2000-01-08,726.77,"M",9
"113980510",2002-01-13,439.98,"M",9
"113980510",2002-11-03,429.98,"M",9
"113980510",2004-03-10,15,"M",9
"113980510",2004-03-12,2104.97,"M",9
"113980510",2004-03-16,349.96,"M",9
"113999126",1999-12-08,1979.96,"M",6
"114000226",1999-06-12,1539.93,"M",6
"114000226",2002-04-11,144.97,"M",6
"114000226",2002-05-05,349.96,"M",6
"114024780",2000-08-18,179.99,"M",5
"114111964",1999-03-01,470,"M",8
"114111964",1999-03-31,142.49,"M",8
"114111964",1999-07-19,1679.9,"M",8
"114111964",1999-07-20,1119.99,"M",8
"114111964",1999-07-26,355,"M",8
"114111964",1999-07-31,655.9,"M",8
"114111964",1999-08-07,34.99,"M",8
"114111964",1999-08-19,139.99,"M",8
"114111964",2004-08-07,256.96,"M",8
"114139596",1999-08-18,149.99,"M",9
"114139596",2000-07-18,14.99,"M",9
"114139596",2000-08-26,268.94,"M",9
"114139596",2001-05-10,232.99,"M",9
"114139596",2001-11-09,349.97,"M",9
"114139596",2001-11-10,164.96,"M",9
"114139596",2002-07-07,49.99,"M",9
"114139596",2002-08-24,134.98,"M",9
"114139596",2002-10-06,69.99,"M",9
"114139596",2003-07-08,164.98,"M",9
"114139596",2004-11-29,89.99,"M",9
"114141673",2000-03-14,179.99,"M",9
"114143366",1999-11-01,179.99,"M",9
"114143366",2000-11-25,299.99,"M",9
"114143366",2002-05-21,299.99,"M",9
"114149420",2000-03-16,274.98,"F",7
"114149420",2003-10-14,9.99,"F",7
"114170999",1999-05-17,179.99,"M",4
"114206456",2000-09-03,104.98,"M",9
"114241294",1999-10-28,649.97,"M",7
"114241294",2000-06-21,556.97,"M",7
"114241294",2001-05-25,94.99,"M",7
"114241294",2001-05-31,50.99,"M",7
"114241294",2001-08-02,350.94,"M",7
"114289464",1999-04-05,405.96,"M",8
"114289464",1999-12-24,680.58,"M",8
"114289464",2000-12-10,189.01,"M",8
"114289464",2002-12-21,69.99,"M",8
"114289464",2002-12-23,199.99,"M",8
"114398688",1999-11-08,99.98,"M",3
"114398688",1999-11-22,142.48,"M",3
"114398688",2001-04-21,329.98,"M",3
"114398688",2001-04-22,704.98,"M",3
"114398688",2001-05-05,239.97,"M",3
"114398688",2002-08-22,79.99,"M",3
"114398688",2003-07-07,89.97,"M",3
"114427801",1999-02-26,399.99,"F",6
"114427801",1999-03-29,502.89,"F",6
"114427801",1999-04-18,40.97,"F",6
"114427801",1999-04-20,119.98,"F",6
"114427801",1999-08-15,379.98,"F",6
"114427801",1999-10-21,148.98,"F",6
"114427801",1999-10-25,49.98,"F",6
"114427801",2000-06-20,444.98,"F",6
"114427801",2000-07-10,344.98,"F",6
"114427801",2000-09-12,151.97,"F",6
"114439415",2000-08-02,367.94,"M",1
"114439415",2000-09-30,119.99,"M",1
"114439415",2000-12-12,239.98,"M",1
"114450039",2000-02-23,1362.94,"M",5
"114450039",2000-05-04,154.95,"M",5
"114450039",2000-07-24,94.99,"M",5
"114463070",1999-07-05,599.95,"F",6
"114463070",1999-07-08,29.99,"F",6
"114502198",2000-02-24,99.98,"M",1
"114502198",2002-07-31,9.99,"M",1
"114577894",1999-11-26,239.97,"F",4
"114577894",2004-08-19,1421.18,"F",4
"114590028",2000-10-21,329.99,"M",7
"114590028",2001-01-14,749.98,"M",7
"114590028",2001-02-17,34.99,"M",7
"114590028",2001-07-17,49.99,"M",7
"114590028",2001-07-18,104.98,"M",7
"114590028",2001-07-20,429.99,"M",7
"114590028",2002-12-06,2890.78,"M",7
"114590028",2002-12-08,1669.98,"M",7
"114590028",2002-12-29,1199.95,"M",7
"114590028",2002-12-31,1649.95,"M",7
"114590028",2003-01-04,769.97,"M",7
"114590028",2003-01-06,165.97,"M",7
"114590028",2003-01-28,1404.98,"M",7
"114590028",2003-02-23,3072.95,"M",7
"114590028",2003-03-01,1690.33,"M",7
"114590028",2003-04-30,9.95,"M",7
"114590028",2003-06-11,749.99,"M",7
"114590028",2004-03-11,439.96,"M",7
"114590028",2004-09-29,464.98,"M",7
"114723004",1999-05-30,676.97,"F",9
"114793324",2000-03-16,400,"M",4
"114793324",2000-03-18,457.45,"M",4
"114803779",1999-10-24,249.99,"M",6
"114803779",2001-03-01,179.99,"M",6
"114817606",1999-02-13,149.99,"M",5
"114817606",1999-04-14,259.96,"M",5
"114817606",1999-04-15,509.95,"M",5
"114817606",1999-05-28,249.99,"M",5
"114817606",1999-08-10,139.98,"M",5
"114817606",1999-08-16,129.98,"M",5
"114817606",1999-08-20,158.99,"M",5
"114817606",1999-09-20,179.98,"M",5
"114817606",2003-01-03,179.98,"M",5
"114817606",2003-06-11,109.99,"M",5
"114817606",2003-12-02,132.43,"M",5
"114862782",2000-07-23,839.97,"F",6
"114862782",2001-12-16,224.96,"F",6
"114870307",1999-06-30,159.99,"M",9
"114870307",2000-12-21,394.98,"M",9
"114870307",2002-07-05,224.99,"M",9
"114870307",2002-07-08,19.98,"M",9
"114870307",2002-07-11,38,"M",9
"114870307",2002-07-18,138.97,"M",9
"114883368",2000-01-22,333.97,"M",6
"114883368",2000-02-11,333.97,"M",6
"114883368",2000-02-16,9.99,"M",6
"114885727",1999-03-24,759.96,"M",9
"114885727",2000-03-28,41.99,"M",9
"114885727",2001-12-02,129.99,"M",9
"114885727",2004-04-13,39.99,"M",9
"114955985",2000-02-27,39.99,"M",8
"114955985",2002-12-10,100,"M",8
"114955985",2003-01-08,49.98,"M",8
"114955985",2003-01-19,29.99,"M",8
"114966334",1999-12-21,229.98,"M",7
"114966334",2000-01-03,299.99,"M",7
"114966334",2000-06-07,199.99,"M",7
"114966334",2003-02-14,1637.92,"M",7
"114966334",2003-06-16,359.98,"M",7
"114966334",2003-11-12,97.97,"M",7
"114966334",2004-03-02,99.99,"M",7
"114977612",2000-06-06,14.99,"M",9
"114977612",2000-09-23,599.99,"M",9
"114977612",2000-09-30,1539.98,"M",9
"114997768",2000-10-07,774.99,"F",8
"114997768",2003-01-12,54.98,"F",8
"114997768",2004-08-14,69.98,"F",8
"115024136",2000-06-05,49.99,"F",5
"115024136",2000-09-25,153.97,"F",5
"115024136",2000-10-10,329.98,"F",5
"115074460",1999-07-16,119.99,"F",1
"115105712",1999-08-31,39.99,"M",8
"115105712",2000-05-12,214.96,"M",8
"115105712",2000-11-21,189.99,"M",8
"115105712",2003-01-21,1469.98,"M",8
"115133782",1999-03-21,199.99,"M",7
"115133782",2002-08-28,1443.16,"M",7
"115133782",2002-08-31,45.97,"M",7
"115133782",2002-11-30,99.99,"M",7
"115166814",2000-02-06,699.98,"F",6
"115168292",1999-10-31,126.44,"M",7
"115183145",1999-04-18,159.99,"F",9
"115183145",1999-04-22,622.92,"F",9
"115183145",1999-04-24,332.49,"F",9
"115183145",1999-05-16,128.76,"F",9
"115183145",2001-12-21,216.47,"F",9
"115183145",2002-01-06,549.99,"F",9
"115183145",2002-03-03,49.99,"F",9
"115183145",2002-06-22,289.99,"F",9
"115183145",2002-06-26,289.99,"F",9
"115183145",2002-07-19,219.95,"F",9
"115183145",2002-07-21,99.99,"F",9
"115183145",2002-09-14,79.99,"F",9
"115227779",1999-07-23,150.97,"F",9
"115227779",2001-12-08,125.64,"F",9
"115238434",1999-02-03,453.42,"M",6
"115238434",1999-02-06,114.98,"M",6
"115238434",1999-12-22,94.99,"M",6
"115238434",2000-08-05,149.99,"M",6
"115238434",2003-10-10,79.97,"M",6
"115238434",2003-12-21,26.98,"M",6
"115238972",1999-11-26,142.49,"M",5
"115238972",2001-01-28,139.99,"M",5
"115258900",1999-02-24,139.99,"F",8
"115259362",1999-04-28,257.91,"M",1
"115259362",2000-09-24,104.93,"M",1
"115259362",2001-05-11,112.98,"M",1
"115259362",2002-07-16,344.93,"M",1
"115306138",2000-11-04,1324.96,"M",8
"115306138",2001-03-31,79.99,"M",8
"115312545",1999-05-05,24.98,"M",8
"115312545",1999-05-07,334.96,"M",8
"115312545",2001-11-15,1649.96,"M",8
"115312545",2001-11-23,408.98,"M",8
"115312545",2002-02-18,62.98,"M",8
"115312545",2002-12-09,649.98,"M",8
"115312545",2003-07-04,79.99,"M",8
"115312545",2003-09-05,91.94,"M",8
"115312545",2003-10-04,83.33,"M",8
"115312545",2003-11-12,324.97,"M",8
"115312545",2003-12-19,105.12,"M",8
"115312545",2004-09-07,27.65,"M",8
"115312545",2004-09-24,543.26,"M",8
"115312545",2004-10-07,7.8,"M",8
"115327648",1999-04-21,100.33,"M",6
"115335219",1999-09-11,19.98,"F",7
"115358177",1999-08-21,309.98,"M",1
"115358177",2002-08-04,219.98,"M",1
"115358177",2002-10-09,219.98,"M",1
"115358177",2003-01-05,259.96,"M",1
"115358177",2003-01-09,189.98,"M",1
"115358177",2003-12-09,99.98,"M",1
"115386797",1999-03-19,1969.97,"M",9
"115386797",1999-12-11,279.99,"M",9
"115386797",2000-12-01,344.96,"M",9
"115386797",2001-01-06,649.99,"M",9
"115386797",2001-01-10,549.98,"M",9
"115386797",2001-06-02,77.96,"M",9
"115386797",2001-07-16,149.99,"M",9
"115386797",2001-09-22,1009.92,"M",9
"115386797",2001-10-05,1099.96,"M",9
"115386797",2001-10-10,1265.93,"M",9
"115386797",2002-12-26,158.91,"M",9
"115386797",2003-01-02,293.97,"M",9
"115386797",2003-01-04,19.99,"M",9
"115386797",2003-08-31,30.98,"M",9
"115386797",2004-03-04,199.98,"M",9
"115386797",2004-07-31,379.96,"M",9
"115386797",2004-08-18,49.99,"M",9
"115386797",2004-11-14,139.99,"M",9
"115388297",2000-09-28,254.97,"F",4
"115388297",2002-11-02,75.96,"F",4
"115394566",2000-01-28,31.99,"F",6
"115394566",2000-01-31,359.96,"F",6
"115394566",2002-05-11,394.47,"F",6
"115394566",2002-08-01,179.99,"F",6
"115395103",2000-02-06,69.99,"F",4
"115395103",2000-02-14,629.95,"F",4
"115413645",2000-06-27,446.49,"M",6
"115413645",2002-03-22,139.99,"M",6
"115413645",2002-12-28,56.95,"M",6
"115413645",2003-04-04,24.99,"M",6
"115438581",2000-01-15,1587.94,"F",7
"115438581",2003-06-13,129.95,"F",7
"115521321",2000-04-08,199.99,"F",3
"115521321",2000-04-24,49.99,"F",3
"115523973",1999-10-18,169.99,"M",6
"115523973",2003-10-17,94.98,"M",6
"115567518",2000-09-24,197.98,"F",7
"115567518",2003-12-17,199.98,"F",7
"115581356",2000-09-11,149.99,"F",6
"115646394",1999-08-26,19.99,"M",9
"115646394",1999-11-26,704.98,"M",9
"115646394",2001-12-16,289.99,"M",9
"115646394",2002-06-15,161.97,"M",9
"115685572",2000-10-12,365.96,"M",9
"115722246",2000-09-03,199.97,"M",6
"115722246",2000-09-09,229.96,"M",6
"115722246",2001-01-27,154.96,"M",6
"115722246",2001-01-29,9,"M",6
"115722246",2003-05-23,39.99,"M",6
"115730618",2000-02-23,39.99,"M",9
"115752453",2000-06-07,67.48,"F",5
"115790923",2000-07-26,119.99,"F",7
"115790923",2000-10-04,119.99,"F",7
"115790923",2001-03-29,119.99,"F",7
"115790923",2001-08-28,99.99,"F",7
"115790923",2001-08-30,44.98,"F",7
"115790923",2002-10-18,226.97,"F",7
"115790923",2003-05-19,1519.98,"F",7
"115790923",2003-05-27,17.99,"F",7
"115852890",1999-03-08,80.97,"F",3
"115891624",2000-10-01,749.96,"F",7
"115891624",2000-10-04,1289.95,"F",7
"115891624",2000-10-05,279.99,"F",7
"115928426",1999-05-31,199.98,"M",2
"115934464",1999-06-12,164.98,"M",6
"115934464",2003-12-29,179.96,"M",6
"115934464",2004-09-19,26.97,"M",6
"115962137",1999-12-16,169.99,"M",5
"115962137",2000-02-27,808.95,"M",5
"115962137",2000-04-08,379.98,"M",5
"115962137",2002-06-22,339.98,"M",5
"115965203",2000-10-08,1519.93,"M",6
"115987109",1999-07-20,3.99,"M",9
"115987109",2001-01-08,199.99,"M",9
"116019837",1999-04-06,1499.95,"M",4
"116019837",2000-03-30,119.98,"M",4
"116019837",2000-10-26,48.97,"M",4
"116019837",2000-11-10,35.98,"M",4
"116019837",2001-01-05,35.98,"M",4
"116019837",2001-01-12,17.99,"M",4
"116019837",2001-02-17,32.99,"M",4
"116019837",2001-03-14,287.97,"M",4
"116019837",2001-05-24,272.45,"M",4
"116019837",2001-06-05,189.99,"M",4
"116019837",2001-06-12,125.97,"M",4
"116019837",2001-08-29,219,"M",4
"116019837",2001-10-05,29.99,"M",4
"116019837",2001-11-16,43.98,"M",4
"116019837",2001-12-31,249.98,"M",4
"116019837",2002-01-02,99.99,"M",4
"116019837",2002-01-03,129.98,"M",4
"116019837",2002-05-06,443.18,"M",4
"116019837",2002-05-22,189.96,"M",4
"116019837",2002-08-10,38.97,"M",4
"116019837",2002-09-07,24.99,"M",4
"116019837",2002-09-21,54.98,"M",4
"116019837",2002-09-28,14.99,"M",4
"116019837",2002-10-25,49.98,"M",4
"116019837",2002-11-02,42.98,"M",4
"116019837",2002-11-21,100,"M",4
"116019837",2002-11-24,264.97,"M",4
"116019837",2002-12-16,314.96,"M",4
"116019837",2003-04-17,199.98,"M",4
"116019837",2003-08-16,124.98,"M",4
"116019837",2003-09-09,319.98,"M",4
"116019837",2003-10-01,69.99,"M",4
"116019837",2003-10-15,264.97,"M",4
"116019837",2003-11-17,179.98,"M",4
"116019837",2004-03-02,459.95,"M",4
"116019837",2004-04-02,442.95,"M",4
"116019837",2004-04-15,199.99,"M",4
"116019837",2004-04-23,264.97,"M",4
"116019837",2004-09-06,49.99,"M",4
"116019837",2004-10-26,69.99,"M",4
"116029680",2000-03-14,179.99,"M",5
"116064960",2000-01-07,174.98,"M",1
"116081228",2000-05-14,278.39,"M",8
"116081228",2003-12-21,251.99,"M",8
"116124653",2000-11-19,39.99,"F",9
"116142698",1999-05-08,562.98,"M",3
"116142698",1999-12-21,159.99,"M",3
"116174227",2000-05-22,1449.97,"F",4
"116212283",1999-02-21,405.96,"M",8
"116212283",2001-01-31,39.99,"M",8
"116231608",2000-05-02,1766.92,"F",5
"116232038",2000-04-25,136.19,"M",8
"116255048",2000-11-17,284.99,"M",9
"116255048",2001-04-28,179.99,"M",9
"116255048",2002-11-22,254.98,"M",9
"116255048",2004-06-12,79.99,"M",9
"116275555",2000-11-11,1099.96,"F",6
"116275555",2000-11-24,49.98,"F",6
"116310057",2000-04-11,457.98,"M",6
"116310057",2000-07-20,179.99,"M",6
"116370139",1999-08-13,159.91,"M",8
"116380354",2000-03-06,349.99,"F",1
"116384553",2000-09-18,179.99,"M",9
"116384553",2000-12-23,1900,"M",9
"116384553",2001-03-12,149.99,"M",9
"116384553",2002-04-02,1.99,"M",9
"116426232",2000-11-24,389.98,"F",3
"116426232",2002-11-18,89.99,"F",3
"116426232",2002-12-24,89.99,"F",3
"116427572",2000-09-04,179.97,"M",5
"116427572",2000-09-09,99.99,"M",5
"116448585",1999-09-08,229.98,"M",6
"116448585",1999-09-30,229.98,"M",6
"116448585",1999-10-04,289.98,"M",6
"116480345",2000-05-22,869.97,"M",7
"116480345",2000-07-15,349.99,"M",7
"116480345",2003-02-16,599.98,"M",7
"116484520",1999-06-10,2099.98,"F",7
"116501989",2000-06-04,519.94,"M",8
"116501989",2001-11-23,119.97,"M",8
"116501989",2002-06-30,49.98,"M",8
"116505194",1999-12-11,289.47,"M",9
"116505194",1999-12-16,1604.77,"M",9
"116505194",2001-11-23,149.98,"M",9
"116505194",2002-03-11,28.97,"M",9
"116505194",2002-05-23,709.94,"M",9
"116505194",2002-05-29,170.99,"M",9
"116505194",2003-05-01,249.99,"M",9
"116505194",2003-06-15,129.98,"M",9
"116505194",2003-07-09,128.91,"M",9
"116505194",2003-09-08,108.91,"M",9
"116505194",2003-09-12,59.95,"M",9
"116505194",2003-12-13,809.93,"M",9
"116505194",2003-12-24,29.99,"M",9
"116505194",2004-01-02,49.99,"M",9
"116537591",2000-07-01,99.98,"F",7
"116549496",1999-07-21,219.98,"F",1
"116549496",2002-06-13,317,"F",1
