"Id","Date","Price"
"1419",2005-01-15,37.52
"1419",2005-01-25,40.6
"1419",2005-02-01,42.1
"1419",2005-02-24,47.06
"1419",2005-03-15,42.14
"1419",2005-03-30,40.76
"1419",2005-04-07,42.48
"1419",2005-05-08,43.49
"1419",2005-05-13,40.54
"1419",2005-05-13,39.73
"1419",2005-06-09,42.72
"1419",2005-07-27,39.05
"1419",2005-08-17,41.22
"1419",2005-09-14,39.45
"1419",2005-09-28,46.98
"1419",2005-10-10,41.57
"142",2005-02-22,34.69
"142",2005-03-09,32.66
"142",2005-03-25,33.01
"1420",2005-01-12,70.51
"1420",2005-01-31,59.5
"1420",2005-02-16,62.64
"1420",2005-02-17,65.12
"1420",2005-03-11,72.19
"1421",2005-01-24,42.89
"1421",2005-02-09,41.94
"1421",2005-02-23,41.21
"1422",2005-01-02,36.6
"1422",2005-01-02,38.67
"1422",2005-03-08,37.02
"1422",2005-03-26,34.37
"1423",2005-01-03,39.64
"1423",2005-01-03,40.68
"1423",2005-01-06,40.56
"1423",2005-01-07,38.49
"1423",2005-01-10,39.62
"1423",2005-01-13,39.91
"1423",2005-02-07,42.2
"1423",2005-02-09,37.02
"1423",2005-02-15,39.04
"1423",2005-02-21,40.99
"1423",2005-02-23,40.76
"1423",2005-02-26,37.93
"1423",2005-03-07,36.04
"1423",2005-03-15,36.38
"1423",2005-03-19,37.53
"1423",2005-04-09,39.96
"1423",2005-04-24,39.44
"1423",2005-04-30,43.14
"1423",2005-05-15,38.63
"1423",2005-05-17,42.86
"1423",2005-05-23,41.4
"1423",2005-06-06,38.1
"1423",2005-06-10,35.35
"1423",2005-06-18,39.63
"1423",2005-06-25,37.73
"1423",2005-07-05,36.74
"1423",2005-07-06,36.87
"1423",2005-07-16,34.04
"1423",2005-08-22,41.92
"1423",2005-08-22,36.97
"1423",2005-08-23,34.39
"1423",2005-08-26,39.11
"1423",2005-08-28,39.62
"1423",2005-08-30,41.33
"1423",2005-09-02,37.16
"1423",2005-09-03,37.29
"1423",2005-09-10,40.51
"1423",2005-09-22,40.68
"1423",2005-09-30,37.12
"1423",2005-10-06,40.81
"1423",2005-10-09,40.91
"1423",2005-10-10,34.44
"1423",2005-10-12,41.34
"1423",2005-10-17,42.87
"1423",2005-10-18,37.07
"1423",2005-10-28,37
"1423",2005-11-04,44.01
"1423",2005-11-04,42.35
"1423",2005-11-21,38.03
"1423",2005-11-24,40.78
"1423",2005-11-29,35.53
"1423",2005-12-09,40.67
"1423",2005-12-10,39.89
"1423",2005-12-18,38.67
"1423",2005-12-23,40.76
"1423",2006-01-14,41.32
"1423",2006-01-17,36.06
"1423",2006-01-24,34.67
"1423",2006-02-14,41.82
"1423",2006-02-17,39
"1423",2006-03-10,39.42
"1423",2006-03-16,41.19
"1423",2006-04-09,36.64
"1423",2006-04-10,44.31
"1423",2006-04-26,40.81
"1423",2006-05-20,40.72
"1423",2006-06-12,35.2
"1423",2006-06-23,35.67
"1423",2006-06-29,40.97
"1423",2006-07-03,37.66
"1423",2006-07-22,35.21
"1423",2006-07-26,36.61
"1423",2006-07-28,35.72
"1423",2006-08-04,35.19
"1423",2006-08-23,39.4
"1423",2006-09-03,38.51
"1423",2006-09-07,39.65
"1423",2006-09-07,36.36
"1423",2006-09-27,37.08
"1423",2006-09-30,36.05
"1423",2006-10-16,36.09
"1423",2006-10-21,37.2
"1423",2006-10-28,34.41
"1423",2006-10-30,39.04
"1423",2006-11-05,43.19
"1423",2006-11-12,40.48
"1423",2006-11-26,36.22
"1423",2006-12-09,37.11
"1423",2006-12-15,41.34
"1423",2006-12-17,38.59
"1423",2006-12-22,42.26
"1423",2007-01-11,41.37
"1423",2007-01-16,39.06
"1423",2007-01-16,36.77
"1423",2007-01-17,36.17
"1423",2007-01-20,38.25
"1423",2007-02-08,37.06
"1423",2007-02-10,40.54
"1423",2007-02-12,39.53
"1423",2007-02-13,32.61
"1423",2007-02-13,34.26
"1423",2007-02-21,44.6
"1423",2007-03-22,39.96
"1423",2007-04-07,37.78
"1423",2007-04-11,43.74
"1423",2007-04-19,39.7
"1423",2007-04-20,39.51
"1423",2007-04-29,34.28
"1424",2005-01-01,30.16
"1426",2005-01-04,37.81
"1426",2005-02-11,44.94
"1427",2005-01-26,48.59
"1427",2005-03-11,42.15
"1427",2005-03-13,43.65
"1427",2005-04-06,39.34
"1427",2005-04-09,43.22
"1427",2005-07-02,44.66
"1427",2005-07-06,41.24
"1427",2005-07-08,47.58
"1429",2005-01-12,26.78
"143",2005-01-15,43.06
"143",2005-01-16,40.31
"143",2005-01-30,44.58
"143",2005-02-07,41.93
"143",2005-02-15,39
"143",2005-02-19,42.5
"143",2005-02-21,41.51
"1430",2005-01-08,25.06
"1430",2005-03-08,27.72
"1430",2005-04-30,27.02
"1430",2005-05-02,27.35
"1430",2005-05-15,24.3
"1430",2005-06-08,27.2
"1430",2005-06-17,27.77
"1430",2005-07-07,25.59
"1431",2005-01-08,25.13
"1432",2005-01-14,35.58
"1433",2005-01-09,23.92
"1434",2005-01-13,51.95
"1434",2005-01-13,72.74
"1435",2005-01-17,34.85
"1435",2005-01-27,33.59
"1435",2005-02-07,36.23
"1436",2005-01-19,61.63
"1436",2005-01-23,63.12
"1436",2005-01-28,59.34
"1438",2005-01-25,31.72
"1438",2005-04-30,34.98
"1438",2005-05-06,30.8
"144",2005-01-02,58.35
"144",2005-01-09,61.91
"144",2005-02-06,56.01
"144",2005-02-14,61.24
"1440",2005-01-02,94.11
"1440",2005-03-09,99.17
"1440",2005-04-09,90.42
"1440",2005-04-10,90.76
"1440",2005-04-22,90.21
"1440",2005-05-06,93.07
"1440",2005-06-06,93.66
"1440",2005-06-11,92.22
"1440",2005-06-12,89.88
"1440",2005-07-04,103.84
"1440",2005-07-07,103.99
"1440",2005-07-25,117.02
"1440",2005-08-08,101.37
"1440",2005-08-22,102.72
"1440",2005-09-05,98.1
"1440",2005-09-25,86.07
"1440",2005-10-29,88.08
"1440",2005-12-04,101.28
"1440",2006-01-11,89.17
"1440",2006-01-25,100.41
"1440",2006-04-14,100.51
"1440",2006-04-24,102.22
"1440",2006-04-26,105.5
"1440",2006-07-15,99.06
"1440",2006-10-18,89.86
"1440",2006-11-29,105.05
"1440",2006-11-29,100.58
"1440",2007-01-30,93.98
"1440",2007-02-28,96.01
"1440",2007-03-01,88.07
"1440",2007-03-03,100.02
"1442",2005-01-02,30.49
"1442",2005-04-12,30.95
"1443",2005-01-14,21.1
"1445",2005-01-09,33.77
"1446",2005-01-25,34.7
"1446",2005-01-26,42.05
"1446",2005-02-16,34.71
"1446",2005-02-24,37.63
"1446",2005-03-11,38.98
"1446",2005-03-14,35.73
"1446",2005-03-21,39.59
"1446",2005-03-27,38.05
"1446",2005-05-03,36.31
"1446",2005-06-05,42.63
"1446",2005-06-12,31.33
"1446",2005-06-26,36.84
"1446",2005-07-03,43.53
"1446",2005-07-13,42.18
"1446",2005-08-22,38.11
"1446",2005-09-18,40
"1446",2005-09-24,35.95
"1446",2005-09-26,31.96
"1447",2005-01-21,32.28
"1447",2005-01-22,25.22
"1448",2005-01-31,30.28
"1448",2005-02-05,40.33
"1448",2005-03-04,37.06
"1448",2005-04-05,37.39
"1448",2005-04-15,37.52
"1448",2005-05-07,37.11
"1448",2005-06-05,40.5
"1448",2005-06-11,34.68
"1448",2005-06-28,35.61
"1448",2005-07-05,34.13
"1448",2005-07-28,35.51
"1448",2005-08-04,33.88
"1448",2005-08-07,39.79
"1448",2005-08-09,37.5
"1448",2005-08-09,33.8
"1448",2005-08-28,32.71
"1448",2005-09-20,39.9
"1448",2005-10-22,44.54
"1448",2005-11-01,39.93
"1448",2005-11-15,36.96
"1448",2005-11-30,31.91
"1448",2005-12-01,35.09
"1448",2005-12-05,34.69
"1448",2005-12-20,42.63
"1448",2005-12-23,36.54
"1448",2005-12-27,34.09
"145",2005-01-15,49.79
"145",2005-04-13,43.85
"145",2005-04-23,50.61
"1450",2005-01-04,61.37
"1451",2005-01-13,43.25
"1451",2005-03-19,43.17
"1452",2005-01-11,53.19
"1452",2005-01-11,52.36
"1452",2005-01-13,55.81
"1453",2005-01-02,31.69
"1453",2005-01-02,33.74
"1453",2005-01-04,26.41
"1454",2005-01-18,28.26
"1455",2005-01-11,36.59
"1455",2005-01-17,31.24
"1455",2005-03-22,32.8
"1456",2005-01-13,40.91
"1456",2005-01-14,38.47
"1456",2005-01-21,37.9
"1456",2005-02-13,38.21
"1456",2005-02-15,33.42
"1456",2005-02-19,36.33
"1456",2005-03-17,41.54
"1456",2005-04-01,36.24
"1456",2005-04-02,36.17
"1456",2005-04-05,40.51
"1456",2005-04-07,40.34
"1456",2005-04-22,35.2
"1456",2005-05-01,39.17
"1456",2005-05-02,38.71
"1456",2005-05-02,38.43
"1456",2005-05-29,37.3
"1456",2005-07-14,35.1
"1457",2005-01-02,39.02
"1457",2005-04-10,42.41
"1457",2005-04-15,38.39
"1457",2005-06-30,45.16
"1457",2005-09-24,40.11
"1457",2006-05-07,33.04
"1457",2006-06-15,45.24
"1457",2006-08-15,38.5
"1457",2006-11-25,42.23
"1457",2007-03-03,38.46
"1457",2007-04-07,42.31
"1457",2007-05-21,47.7
"1457",2007-06-11,43.12
"1457",2007-06-11,41.95
"1457",2007-07-30,42.72
"1458",2005-01-05,30.18
"1458",2005-02-19,24.3
"1458",2005-03-04,27.74
"1458",2005-03-20,24.61
"1458",2005-04-10,27.43
"1458",2005-04-30,28.07
"1458",2005-06-12,27.81
"1458",2005-07-26,29.35
"1458",2005-07-27,28.03
"1458",2005-08-09,32.66
"1458",2005-08-10,27.52
"146",2005-01-07,49.35
"146",2005-01-10,59.36
"1460",2005-01-17,33.52
"1460",2005-01-17,30.08
"1460",2005-02-25,31.72
"1461",2005-01-20,31.98
"1461",2005-01-21,29.51
"1461",2005-02-07,31.86
"1461",2005-02-19,29.78
"1462",2005-01-02,40.23
"1462",2005-01-05,39.6
"1462",2005-01-12,33.83
"1463",2005-01-09,86.75
"1463",2005-01-19,75.23
"1465",2005-01-23,34.28
"1465",2005-02-07,31.94
"1465",2005-03-08,35.74
"1465",2005-03-16,34.37
"1465",2005-04-05,34.2
"1465",2005-04-12,30.9
"1465",2005-04-15,34.65
"1465",2005-04-22,35.92
"1465",2005-04-24,35.48
"1465",2005-04-27,33.5
"1466",2005-01-01,91.98
"1466",2005-01-04,94.15
"1466",2005-01-05,98.4
"1466",2005-01-16,85.34
"1466",2005-01-17,85.67
"1466",2005-01-28,95.1
"1466",2005-02-20,78.69
"1466",2005-02-25,91.76
"1466",2005-03-08,87.55
"1466",2005-03-13,76.36
"1466",2005-03-23,76.31
"1466",2005-04-10,98.49
"1466",2005-04-10,88.45
"1467",2005-01-24,87.06
"1467",2005-02-04,87.73
"1467",2005-02-27,84.22
"1467",2005-03-04,78.49
"1467",2005-03-10,81.76
"1467",2005-03-16,83.71
"1467",2005-03-16,77.38
"1467",2005-03-24,79.83
"1467",2005-03-29,78.98
"1467",2005-03-30,79.51
"1467",2005-04-08,85.51
"1467",2005-04-17,82.21
"1467",2005-04-27,83.85
"1467",2005-05-20,86.66
"1467",2005-06-02,73.16
"1467",2005-06-06,81.45
"1467",2005-06-08,84.88
"1467",2005-06-09,74.37
"1467",2005-06-12,77.98
"1467",2005-06-15,82.12
"1468",2005-01-01,34.33
"1468",2005-01-06,32.71
"1468",2005-01-17,35.31
"1468",2005-05-09,33.62
"1468",2005-05-17,33.7
"1468",2005-07-27,35.57
"1468",2005-08-27,31.33
"1469",2005-01-08,82.64
"1469",2005-01-14,79.31
"1469",2005-01-26,68.47
"1469",2005-01-31,73.78
"147",2005-01-23,40.32
"147",2005-01-23,41.32
"147",2005-03-16,39.88
"147",2005-03-19,42.11
"147",2005-03-23,45.95
"1470",2005-01-07,40.42
"1470",2005-01-27,36.59
"1470",2005-02-18,43.82
"1470",2005-04-06,46.92
"1470",2005-04-06,44.54
"1470",2005-04-12,42.39
"1470",2005-05-06,42.09
"1470",2005-05-16,47.18
"1470",2005-07-09,46.36
"1470",2005-07-27,46.37
"1470",2005-07-28,39.16
"1470",2005-08-05,39.22
"1472",2005-01-05,27.53
"1473",2005-01-21,43.82
"1474",2005-02-15,36.6
"1474",2005-03-14,35.42
"1474",2005-04-06,39.31
"1474",2005-04-18,33.06
"1474",2005-04-24,34.79
"1475",2005-01-21,75.01
"1476",2005-01-03,69.96
"1476",2005-01-07,71.18
"1476",2005-01-14,66.64
"1476",2005-01-25,87.09
"1476",2005-01-25,83.84
"1476",2005-02-20,64.64
"1476",2005-02-21,80.48
"1476",2005-03-12,83.2
"1477",2005-06-25,41.11
"1477",2005-09-28,39
"1478",2005-01-03,65.37
"1479",2005-01-08,80.99
"1479",2005-01-17,71.91
"1479",2005-01-18,65.64
"148",2005-01-04,54.91
"148",2005-01-07,41.32
"148",2005-02-24,43.37
"148",2005-03-24,44.47
"148",2005-03-25,44.73
"148",2005-03-29,40.91
"148",2005-03-29,52.46
"148",2005-04-13,47.33
"148",2005-04-13,49.3
"148",2005-05-08,42.55
"148",2005-05-14,44.31
"148",2005-05-17,45.37
"148",2005-05-31,43.36
"1480",2005-01-02,57.53
"1480",2005-01-29,58.59
"1480",2005-02-19,58.44
"1480",2005-04-08,55.91
"1480",2005-04-11,58.42
"1480",2005-04-20,62.49
"1480",2005-05-06,55.51
"1480",2005-05-28,57.98
"1480",2005-06-20,60.22
"1480",2005-07-21,53.07
"1480",2005-07-26,58.16
"1480",2005-09-04,61.49
"1480",2005-09-07,61.34
"1480",2005-10-19,58.45
"1480",2005-10-31,58.88
"1480",2005-11-23,58.72
"1480",2006-01-04,58.32
"1480",2006-01-11,57.06
"1480",2006-01-24,67.01
"1480",2006-01-27,54.5
"1481",2005-01-14,48.49
"1481",2005-01-16,43.37
"1481",2005-02-12,46.2
"1481",2005-02-13,50.41
"1481",2005-03-06,45.75
"1481",2005-03-06,45.94
"1481",2005-03-16,47.56
"1482",2005-01-07,54.47
"1482",2005-01-15,49.86
"1482",2005-02-02,49.11
"1482",2005-03-12,53.22
"1482",2005-04-01,48.33
"1482",2005-04-02,46.99
"1482",2005-04-07,42.76
"1482",2005-06-08,48.71
"1482",2005-06-09,44.7
"1482",2005-06-13,40.05
"1482",2005-07-10,48.36
"1482",2005-07-13,48.18
"1482",2005-07-18,44.18
"1482",2005-09-18,43.69
"1482",2005-09-21,50.97
"1482",2005-09-23,46.14
"1482",2005-10-24,47.58
"1482",2005-10-28,46.68
"1482",2005-11-09,45.52
"1482",2005-11-14,46.39
"1482",2005-12-03,46.68
"1482",2005-12-17,45.4
"1482",2005-12-18,44.53
"1482",2006-01-21,47.28
"1482",2006-02-20,44.04
"1482",2006-02-21,50.68
"1483",2005-01-18,39.02
"1483",2005-01-29,35.36
"1483",2005-02-10,40.07
"1483",2005-02-28,41.88
"1484",2005-03-13,39.75
"1484",2005-03-15,36.31
"1484",2005-04-06,39.23
"1484",2005-04-13,38.82
"1484",2005-05-15,34.24
"1485",2005-01-14,32.26
"1485",2005-01-27,29.84
"1487",2005-01-02,39.68
"1487",2005-01-11,43.22
"1488",2005-01-15,72.24
"1488",2005-02-01,77.98
"1488",2005-02-17,80.3
"1488",2005-03-04,70.7
"1488",2005-04-04,82.11
"1488",2005-04-24,82.41
"1488",2005-05-08,79.11
"1488",2005-06-16,76.24
"1488",2005-06-20,67.28
"1488",2005-06-25,77.37
"1488",2005-07-10,78.35
"1488",2005-08-03,82.22
"1488",2005-08-08,77.61
"1488",2005-08-29,81.37
"1488",2005-09-04,81.82
"1488",2005-09-12,78.43
"1488",2005-09-19,93.1
"1488",2005-09-20,73.81
"1488",2005-10-10,85.4
"1488",2005-10-11,88.08
"1488",2005-11-02,76.36
"1488",2005-12-11,79.66
"1489",2005-01-10,26.26
"1489",2005-01-14,23.2
"1489",2005-01-17,23.6
"1489",2005-02-01,24.31
"1489",2005-02-06,23.78
"1489",2005-03-19,26.65
"1489",2005-04-28,24.31
"1489",2005-05-05,24.05
"1489",2005-05-06,22.39
"1489",2005-05-07,24.73
"1489",2005-05-30,24.34
"1489",2005-06-08,21.63
"1489",2005-06-20,22.16
"1489",2005-06-29,23.53
"1489",2005-07-02,25.75
"1489",2005-07-09,24.21
"1489",2005-07-25,23.63
"1489",2005-07-29,24.01
"1489",2005-08-03,24.86
"1489",2005-08-26,24.35
"149",2005-01-07,46.49
"149",2005-01-28,47.84
"149",2005-02-02,49.36
"149",2005-02-06,50.53
"149",2005-02-15,53.22
"149",2005-03-04,39.14
"149",2005-03-05,39.75
"149",2005-03-22,44.67
"149",2005-04-07,44.95
"149",2005-05-20,54.29
"149",2005-05-22,49.2
"149",2005-05-26,52.07
"149",2005-06-12,45.81
"149",2005-06-21,49.45
"149",2005-07-03,46.98
"149",2005-07-05,47.97
"149",2005-07-19,47.31
"149",2005-07-24,49.74
"149",2005-08-04,47.9
"149",2005-08-11,46.26
"149",2005-08-16,36.15
"149",2005-08-23,47.01
"149",2005-08-26,44.92
"149",2005-08-28,47.12
"149",2005-09-05,46.52
"149",2005-09-13,47.6
"149",2005-10-24,42
"149",2005-10-25,45.23
"149",2005-11-03,46.19
"149",2005-11-13,40.38
"149",2005-11-17,48.81
"149",2005-11-19,43.81
"149",2005-11-30,45.72
"149",2005-12-16,47.29
"149",2005-12-25,42.15
"149",2006-01-11,45.76
"149",2006-01-29,43.82
"149",2006-01-29,50.56
"149",2006-01-30,47.07
"149",2006-01-31,47.47
"149",2006-03-16,45.95
"149",2006-03-28,46.75
"149",2006-03-31,44.77
"149",2006-04-05,49.08
"149",2006-04-11,45.31
"149",2006-04-24,45.72
"149",2006-04-24,46.35
"149",2006-05-03,44.17
"149",2006-05-04,45.33
"149",2006-05-06,48.47
"149",2006-05-11,44.6
"149",2006-06-07,49.77
"149",2006-06-07,47.16
"149",2006-06-21,47.51
"149",2006-07-03,48.9
"149",2006-07-17,46.01
"149",2006-07-26,48.6
"149",2006-07-30,48.7
"149",2006-08-15,46.78
"149",2006-08-21,45.88
"149",2006-09-05,47.66
"149",2006-09-11,42.35
"149",2006-09-12,44.84
"149",2006-09-23,44.72
"149",2006-10-02,43.36
"149",2006-10-06,45.11
"149",2006-10-08,50.64
"149",2006-11-01,47.36
"149",2006-11-02,46.95
"149",2006-11-07,43.85
"149",2006-11-18,51.42
"149",2006-11-26,40.53
"149",2006-12-02,52.08
"149",2006-12-05,46.88
"149",2006-12-05,45.06
"149",2006-12-21,45.04
"149",2006-12-30,50.63
"149",2006-12-31,43.53
"149",2007-01-01,43.47
"149",2007-01-13,49.49
"149",2007-02-10,50.03
"149",2007-03-04,52.3
"149",2007-03-06,41.5
"149",2007-03-09,45.62
"149",2007-03-19,51.54
"149",2007-04-01,48.18
"149",2007-04-01,46.18
"1490",2005-01-17,72.77
"1491",2005-01-12,94.18
"1491",2005-01-25,100.24
"1491",2005-01-27,103.51
"1492",2005-02-03,37.45
"1492",2005-04-01,33.68
"1492",2005-05-05,37.1
"1492",2005-05-16,31.3
"1493",2005-01-13,51.71
"1493",2005-02-15,46.02
"1493",2005-02-17,51.83
"1493",2005-03-05,49.29
"1494",2005-01-12,33.64
"1494",2005-02-28,30.9
"1494",2005-03-01,33.93
"1495",2005-01-01,29.56
"1495",2005-01-05,28.36
"1495",2005-01-10,31.85
"1495",2005-01-13,30.76
"1495",2005-01-15,29.41
"1495",2005-01-17,32.38
"1496",2005-01-02,44.38
"1497",2005-01-09,37.05
"1497",2005-01-10,30.96
"1497",2005-01-10,31.29
"1497",2005-01-17,32.68
"1497",2005-02-12,31.21
"1497",2005-02-18,31.04
"1497",2005-02-20,32.91
"1498",2005-01-05,30.75
"1498",2005-01-07,34.11
"15",2005-01-03,33
"1501",2005-01-15,46.96
"1501",2005-01-15,44.89
"1501",2005-01-18,51.73
"1501",2005-01-21,47.09
"1501",2005-02-01,46.01
"1501",2005-02-06,47.8
"1501",2005-02-08,41.26
"1502",2005-01-11,39.34
"1502",2005-01-26,35.87
"1502",2005-02-11,36.79
"1504",2005-01-09,31.48
"1504",2005-01-10,32.59
"1504",2005-01-11,29.87
"1504",2005-01-17,30.16
"1506",2005-01-04,71.62
"1506",2005-01-10,62.6
"1506",2005-01-15,69.27
"1506",2005-01-18,66.41
"1506",2005-02-05,65.78
"1506",2005-03-03,66.44
"1506",2005-03-09,65.61
"1506",2005-03-11,75.08
"1506",2005-03-16,71.79
"1506",2005-03-17,71.06
"1506",2005-03-19,63.58
"1506",2005-05-02,66.99
"1506",2005-06-02,68.08
"1506",2005-06-23,67.74
"1506",2005-06-25,65.98
"1506",2005-07-15,61.89
"1506",2005-08-12,64.31
"1507",2005-01-07,58.1
"1507",2005-01-21,70.95
"1507",2005-02-06,65.65
"1507",2005-02-18,61.4
"1507",2005-02-23,52.26
"1507",2005-02-24,56.98
"1507",2005-03-23,66.84
"1507",2005-04-05,68.46
"1507",2005-04-08,61.16
"1508",2005-01-04,72.1
"1508",2005-01-07,67.54
"1509",2005-01-02,62.97
"1509",2005-01-11,69.72
"151",2005-01-31,58.93
"1511",2005-01-03,90.75
"1511",2005-01-03,84.91
"1511",2005-01-22,85.64
"1511",2005-03-21,79.69
"1511",2005-03-26,88.28
"1511",2005-04-04,83.67
"1511",2005-05-20,77.98
"1511",2005-06-05,76.65
"1511",2005-06-13,87.38
"1511",2005-07-18,89.39
"1511",2005-07-23,88.45
"1511",2005-07-25,79.16
"1511",2005-07-27,90.55
"1511",2005-10-22,91.87
"1511",2005-11-04,88.73
"1512",2005-01-09,46.4
"1512",2005-01-09,47.03
"1515",2005-01-29,23.56
"1515",2005-02-04,24.94
"1515",2005-02-17,23.86
"1515",2005-02-26,24.69
"1516",2005-02-02,36.85
"1516",2005-03-05,35.91
"1516",2005-03-09,36.52
"1516",2005-03-10,37.91
"1517",2005-01-06,46.38
"1518",2005-01-16,69.46
"1518",2005-01-16,61.07
"1518",2005-03-25,65.42
"1518",2005-04-21,68.53
"1518",2005-05-01,64.73
"1518",2005-06-04,58.5
"1518",2005-06-05,75.48
"1518",2005-06-28,70.3
"1518",2005-07-07,64.9
"1518",2005-07-12,53.42
"1518",2005-08-18,55.71
"1518",2005-08-25,69.72
"1518",2005-08-31,60.57
"1518",2005-09-04,64.17
"1518",2005-09-14,61.78
"1518",2005-11-01,65.39
"1518",2005-11-03,66.45
"1518",2005-11-07,55.48
"1519",2005-01-11,24.58
"1519",2005-02-01,25.29
"1519",2005-02-04,29.47
"1519",2005-02-07,25.15
"1519",2005-02-18,23.95
"1519",2005-03-06,24.02
"1519",2005-03-25,26.46
"1519",2005-04-18,21.95
"1519",2005-04-24,20.87
"1519",2005-05-04,25.07
"1519",2005-07-05,24.25
"1519",2005-08-01,26.43
"1519",2005-08-08,23.74
"1519",2005-08-16,24.53
"1519",2005-08-22,26.62
"1519",2005-09-18,22.42
"1519",2005-10-23,22.48
"1519",2005-11-03,23.44
"1519",2005-11-05,24.73
"1519",2005-11-24,24.08
"1519",2005-12-07,23.64
"1519",2005-12-14,21.86
"1519",2005-12-14,25.57
"1519",2006-01-04,23.64
"1519",2006-01-07,23.76
"1520",2005-02-27,50.68
"1520",2005-03-30,57.28
"1520",2005-05-22,50.04
"1520",2005-06-09,56.44
"1520",2005-07-01,59.08
"1520",2005-07-24,53.47
"1520",2005-07-27,58.37
"1520",2005-11-16,60.17
"1520",2005-11-22,51.92
"1520",2005-11-26,55.71
"1520",2005-12-14,59.98
"1520",2005-12-30,56.15
"1520",2006-01-26,67.08
"1520",2006-02-13,53.53
"1520",2006-03-25,55.43
"1520",2006-04-15,49.39
"1520",2006-04-18,52.59
"1521",2005-01-21,27.92
"1521",2005-01-28,25.2
"1521",2005-02-11,26.28
"1521",2005-03-07,29.19
"1521",2005-03-25,27.91
"1521",2005-03-27,26.67
"1522",2005-01-24,68.48
"1523",2005-01-10,36.94
"1523",2005-01-19,38.34
"1524",2005-03-08,42.3
"1525",2005-01-27,23.67
"1525",2005-02-28,19.32
"1525",2005-04-03,21.14
"1525",2005-05-02,23.12
"1525",2005-05-10,20.36
"1525",2005-06-11,21.82
"1525",2005-06-28,21.47
"1526",2005-01-10,27.39
"1526",2005-01-24,28.21
"1526",2005-02-10,27.99
"1526",2005-02-14,30.82
"1527",2005-01-02,40.65
"1528",2005-01-23,44.81
"1528",2005-01-25,47.55
"1528",2005-02-07,54.41
"1528",2005-02-12,46.67
"1528",2005-02-22,46.57
"153",2005-01-02,44.1
"153",2005-01-09,47.49
"153",2005-02-07,47.67
"153",2005-02-08,43.75
"153",2005-02-19,48.05
"153",2005-03-03,49.1
"153",2005-06-17,49.11
"153",2005-07-28,51.58
"153",2005-09-13,47.69
"153",2005-09-19,48.97
"153",2005-10-24,47.26
"153",2005-11-03,49.17
"153",2005-11-07,50.54
"153",2005-11-12,47.18
"153",2005-12-24,48.68
"153",2006-01-01,45.22
"153",2006-03-01,43.51
"153",2006-03-08,42.1
"153",2006-03-10,38.1
"153",2006-04-02,48.04
"153",2006-04-27,47.72
"153",2006-05-25,45.21
"153",2006-06-12,47.47
"153",2006-07-22,48.21
"153",2006-07-27,46.52
"153",2006-07-28,47.85
"153",2006-08-20,54.68
"153",2006-08-22,45.57
"153",2006-08-31,55.36
"153",2006-09-09,50.06
"153",2006-09-19,53.11
"153",2006-09-21,48.78
"153",2006-09-30,47.55
"153",2006-09-30,48.55
"153",2006-10-05,52.32
"153",2006-10-28,49.06
"153",2006-11-11,50.03
"153",2006-12-05,40.52
"153",2007-01-21,47.7
"153",2007-01-22,43.94
"153",2007-02-19,48.21
"153",2007-04-10,50.73
"153",2007-04-14,49.8
"153",2007-04-16,47.35
"1530",2005-01-25,39.95
"1530",2005-02-18,44.67
"1531",2005-01-06,55.66
"1531",2005-01-18,59.69
"1531",2005-01-21,59.2
"1531",2005-01-24,55.76
"1531",2005-01-28,59.21
"1532",2005-02-23,38.33
"1532",2005-03-06,38.15
"1532",2005-03-26,32.79
"1532",2005-03-31,29.76
"1533",2005-01-17,62.44
"1533",2005-02-04,55.36
"1533",2005-02-12,58.52
"1533",2005-02-21,52.71
"1533",2005-04-01,58.66
"1533",2005-04-06,56.77
"1533",2005-04-26,64
"1534",2005-01-23,32.89
"1534",2005-02-18,40.26
"1534",2005-03-10,41.18
"1534",2005-04-27,38.37
"1534",2005-05-08,34.99
"1534",2005-05-15,32.76
"1534",2005-07-28,39.4
"1534",2005-08-03,42.46
"1534",2005-09-13,40.13
"1534",2005-09-16,37.89
"1535",2005-01-02,55.4
"1535",2005-01-05,49.67
"1535",2005-01-12,49.75
"1535",2005-01-28,56.27
"1536",2005-01-06,35.31
"1536",2005-02-11,40.87
"1536",2005-02-23,35.23
"1536",2005-02-23,39.51
"1536",2005-02-24,36.58
"1536",2005-03-06,37.36
"1536",2005-03-23,39.76
"1536",2005-03-29,39.55
"1536",2005-04-03,38.85
"1536",2005-04-03,37.09
"1536",2005-04-07,37.11
"1536",2005-05-25,42.58
"1536",2005-05-27,40.61
"1536",2005-05-28,39
"1536",2005-06-03,37.91
"1536",2005-06-09,37.58
"1537",2005-01-06,50.37
"1537",2005-01-07,44.74
"1537",2005-01-18,47.51
"1537",2005-01-19,43.28
"1537",2005-02-17,51.93
"1537",2005-03-01,47.91
"1537",2005-03-12,45.14
"1537",2005-03-30,50.3
"1537",2005-04-08,39.42
"1537",2005-05-06,42.18
"1537",2005-05-13,52.53
"1537",2005-05-14,47.56
"1537",2005-05-19,55.98
"1537",2005-06-10,49.24
"1537",2005-06-12,44.89
"1537",2005-06-16,44.41
"1537",2005-07-07,47.38
"1537",2005-08-17,48.1
"1537",2005-08-29,48.6
"1537",2005-09-20,49.63
"1537",2005-09-23,48.81
"1537",2005-10-02,53.35
"1537",2005-10-08,47.95
"1537",2005-11-16,52.42
